TDATE,SKU,LOC,QTY,AISLE,COLUMN,SHELF,TYPE,IG,IPG,HTS,CLASS,PLANNING,ABC,UOM,CREATION,CAT,COSTX,QTYBEFORE,QTYVAR,WEIGHT,LENGTH,HEIGHT,WIDTH,CONTRPERC
20180210,SKU6362,12A4,-2,12,A,4,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,-46.1837,23,-8.7,0.93,9.5,3.5,8,0
20180210,SKU6362,12A8,-1,12,A,8,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,-23.0919,181,-0.55,0.93,9.5,3.5,8,0
20180210,SKU6364,14Z7,50,14,Z,7,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,1154.5929,80,62.5,0.93,9.5,3.25,8,0.01
20180210,SKU6365,14P3,-2,14,P,3,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-46.1837,4,-50,0.12,9.5,3.5,8,0
20180210,SKU6365,16J6,-2,16,J,6,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-46.1837,180,-1.11,0.12,9.5,3.5,8,0
20180210,SKU6368,13J5,-3,13,J,5,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,-69.2756,153,-1.96,0.93,9.5,3,8,0
20180210,SKU6368,1.50E+09,9,15,E,8,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,207.8267,89,10.11,0.93,9.5,3,8,0
20180210,SKU6369,12N8,33,12,N,8,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,390.1937,111,29.73,0.5,8.25,2.5,6.75,0
20180210,SKU6371,16V5,-22,16,V,5,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-260.1291,118,-18.64,0.45,8.5,2.5,8.25,0
20180210,SKU6373,14F3,-9,14,F,3,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,-106.4165,35,-25.71,0.5,8.5,2,6.5,0.01
20180210,SKU6373,15G8,12,15,G,8,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,141.8886,281,4.27,0.5,8.5,2,6.5,0.01
20180210,SKU6374,14J8,170,14,J,8,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,2010.0889,112,151.79,0.5,8.5,2.25,6.5,0
20180210,SKU6377,13G5,-103,13,G,5,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-1217.8774,189,-54.5,0.45,8.5,2,6.75,0
20180210,SKU7983,16L3,4,16,L,3,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,83.4631,258,1.55,1.1,48,1.38,1.38,0.01
20180210,SKU7987,17S3,-6,17,S,3,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-125.1947,200,-3,1.35,48,1.38,1.38,0.01
20180210,SKU7988,17J2,2,17,J,2,LOC4,IG45,,HTS24,1,1,C,PC,20110624,CAT17,41.7316,53,3.77,1.35,48,1.38,1.38,0
20180210,SKU7991,16Z1,-1,16,Z,1,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-20.8658,246,-0.41,1.2,48,1.25,1.25,0
20180210,SKU7992,02W10,29,2,W,10,LOC5,IG45,,HTS24,1,1,A,PC,20110624,CAT17,907.6615,103,28.16,1.8,72,1.25,1.25,0.01
20180210,SKU7992,02W9,-2,2,W,9,LOC4,IG45,,HTS24,1,1,A,PC,20110624,CAT17,-62.5973,2,-100,1.8,72,1.25,1.25,0.01
20180210,SKU7992,16C4,-18,16,C,4,LOC4,IG45,,HTS24,1,1,A,PC,20110624,CAT17,-563.3761,72,-25,1.8,72,1.25,1.25,0.01
20180210,SKU7992,18A7,-12,18,A,7,LOC4,IG45,,HTS24,1,1,A,PC,20110624,CAT17,-375.5841,102,-11.76,1.8,72,1.25,1.25,0.01
20180210,SKU7992,19D4,-1,19,D,4,LOC4,IG45,,HTS24,1,1,A,PC,20110624,CAT17,-31.2987,100,-1,1.8,72,1.25,1.25,0.01
20180210,SKU7993,19O2,-3,19,O,2,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-93.896,25,-12,1.78,72,1.25,1.25,0
20180210,SKU7994,18H5,-26,18,H,5,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-813.7655,95,-27.37,1.78,72,1.25,1.25,0.01
20180210,SKU7994,18L5,-6,18,L,5,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-187.792,192,-3.13,1.78,72,1.25,1.25,0.01
20180210,SKU7996,02F9,-4,2,F,9,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-125.1947,4,-100,2.02,72,1.38,1.38,0.01
20180210,SKU7996,19F5,-7,19,F,5,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-219.0907,157,-4.46,2.02,72,1.38,1.38,0.01
20180210,SKU7996,19K9,6,19,K,9,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,187.792,204,2.94,2.02,72,1.38,1.38,0.01
20180210,SKU7996,99F33,-2,99,F,33,LOC5,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-62.5973,2,-100,2.02,72,1.38,1.38,0.01
20180210,SKU7997,17V2,-12,17,V,2,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-375.5841,13,-92.31,2.02,72,1.25,1.25,0
20180210,SKU7997,18O6,-24,18,O,6,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-751.1682,72,-33.33,2.02,72,1.25,1.25,0
20180212,SKU8000,18H2,-5,18,H,2,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-156.4934,156,-3.21,2.02,72,1.38,1.38,0.01
20180212,SKU8001,18G1,-15,18,G,1,LOC4,IG45,,HTS24,1,1,A,PC,20110624,CAT17,-625.9735,166,-9.04,2.37,96,1.5,1.5,0.01
20180212,SKU8002,18L6,174,18,L,6,LOC4,IG45,,HTS24,1,1,A,PC,20110624,CAT17,7261.2923,18,966.67,2.2,96,0.25,0.25,0.01
20180212,SKU8002,22C10,24,22,C,10,LOC5,IG45,,HTS24,1,1,A,PC,20110624,CAT17,1001.5576,174,13.79,2.2,96,0.25,0.25,0.01
20180212,SKU8003,18A1,-28,18,A,1,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-1168.4838,38,-73.68,2.37,96,1.5,1.5,0.01
20180212,SKU8003,19F6,-2,19,F,6,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-83.4631,124,-1.61,2.37,96,1.5,1.5,0.01
20180212,SKU8005,1.80E+04,-3,18,E,3,LOC4,IG45,,HTS24,1,1,A,PC,20110624,CAT17,-125.1947,6,-50,2.48,96,1.38,1.38,0.01
20180212,SKU8005,19C9,-6,19,C,9,LOC4,IG45,,HTS24,1,1,A,PC,20110624,CAT17,-250.3894,100,-6,2.48,96,1.38,1.38,0.01
20180212,SKU8009,18H6,63,18,H,6,LOC4,IG45,,HTS24,1,1,A,PC,20110624,CAT17,2629.0886,140,45,2.48,96,1.38,1.38,0.01
20180212,SKU8009,19M5,-6,19,M,5,LOC4,IG45,,HTS24,1,1,A,PC,20110624,CAT17,-250.3894,128,-4.69,2.48,96,1.38,1.38,0.01
20180213,SKU8019,13I6,-65,13,I,6,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-804.7194,65,-100,0.4,8.25,3,6.75,0.02
20180213,SKU8019,13K3,-18,13,K,3,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-222.8454,18,-100,0.4,8.25,3,6.75,0.02
20180213,SKU8019,13K5,-149,13,K,5,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-1844.6646,168,-88.69,0.4,8.25,3,6.75,0.02
20180213,SKU8019,13M4,-11,13,M,4,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-136.1833,11,-100,0.4,8.25,3,6.75,0.02
20180213,SKU8019,13M7,-150,13,M,7,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-1857.0449,150,-100,0.4,8.25,3,6.75,0.02
20180213,SKU8019,13O4,-26,13,O,4,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-321.8878,30,-86.67,0.4,8.25,3,6.75,0.02
20180213,SKU8019,13P6,-5,13,P,6,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-61.9015,160,-3.13,0.4,8.25,3,6.75,0.02
20180213,SKU8019,14N3,221,14,N,3,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,2736.0461,5,4420,0.4,8.25,3,6.75,0.02
20180213,SKU8019,14O6,-30,14,O,6,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-371.409,170,-17.65,0.4,8.25,3,6.75,0.02
20180213,SKU8019,14O8,-220,14,O,8,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-2723.6658,220,-100,0.4,8.25,3,6.75,0.02
20180213,SKU8019,14R7,40,14,R,7,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,495.212,180,22.22,0.4,8.25,3,6.75,0.02
20180213,SKU8019,14R8,-69,14,R,8,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-854.2406,69,-100,0.4,8.25,3,6.75,0.02
20180213,SKU8019,14Y7,10,14,Y,7,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,123.803,170,5.88,0.4,8.25,3,6.75,0.02
20180213,SKU8019,15C8,-90,15,C,8,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-1114.2269,90,-100,0.4,8.25,3,6.75,0.02
20180213,SKU8019,99F25,-113,99,F,25,LOC5,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-1398.9738,113,-100,0.4,8.25,3,6.75,0.02
20180213,SKU8020,13I5,-35,13,I,5,LOC4,IG45,,HTS24,1,1,B,BG,20110624,CAT17,-433.3105,209,-16.75,0.45,8.25,3,6.75,0.01
20180213,SKU8020,13J4,8,13,J,4,LOC4,IG45,,HTS24,1,1,B,BG,20110624,CAT17,99.0424,2,400,0.45,8.25,3,6.75,0.01
20180213,SKU8021,12R8,-1,12,R,8,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-12.3803,1,-100,0.5,8.5,3,6.5,0.02
20180213,SKU8021,15R8,-1,15,R,8,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-12.3803,150,-0.67,0.5,8.5,3,6.5,0.02
20180213,SKU8021,16G1,29,16,G,1,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,359.0287,142,20.42,0.5,8.5,3,6.5,0.02
20180213,SKU8021,16G6,-18,16,G,6,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-222.8454,20,-90,0.5,8.5,3,6.5,0.02
20180213,SKU8023,14N7,-28,14,N,7,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-346.6484,228,-12.28,0.77,8.5,2.75,6.5,0.02
20180213,SKU8023,14S8,18,14,S,8,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,222.8454,180,10,0.77,8.5,2.75,6.5,0.02
20180213,SKU8023,15S5,11,15,S,5,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,136.1833,6,183.33,0.77,8.5,2.75,6.5,0.02
20180213,SKU8024,15M4,8,15,M,4,LOC4,IG45,,HTS24,1,1,B,BG,20110624,CAT17,99.0424,6,133.33,0.77,8.25,3,6.75,0.01
20180213,SKU8024,15M6,3,15,M,6,LOC4,IG45,,HTS24,1,1,B,BG,20110624,CAT17,37.1409,187,1.6,0.77,8.25,3,6.75,0.01
20180213,SKU8024,17K6,-36,17,K,6,LOC4,IG45,,HTS24,1,1,B,BG,20110624,CAT17,-445.6908,306,-11.76,0.77,8.25,3,6.75,0.01
20180213,SKU8027,13K2,10,13,K,2,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,123.803,9,111.11,0.6,8.25,2.75,7,0.01
20180213,SKU8027,14O7,-10,14,O,7,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-123.803,170,-5.88,0.6,8.25,2.75,7,0.01
20180213,SKU8027,17J3,-10,17,J,3,LOC4,IG45,,HTS24,1,1,A,BG,20110624,CAT17,-123.803,192,-5.21,0.6,8.25,2.75,7,0.01
20180213,SKU8040,13U2,2,13,U,2,LOC4,IG45,,HTS24,1,1,C,PC,20110624,CAT17,26.4304,52,3.85,0.2,5,2,2,0
20180213,SKU8041,15X2,-25,15,X,2,LOC4,IG45,,HTS24,1,1,C,PC,20110624,CAT17,-330.3803,356,-7.02,0.27,4.8,2.2,2.4,0
20180213,SKU8042,14P4,12,14,P,4,LOC4,IG45,,HTS24,1,1,C,PC,20110624,CAT17,158.5826,39,30.77,0.2,5,2,2,0
20180213,SKU8043,14Z4,-5,14,Z,4,LOC4,IG45,,HTS24,1,0,C,PC,20110624,CAT17,-72.945,54,-9.26,0.2,5,2,2,0
20180213,SKU8045,15Z3,-7,15,Z,3,LOC4,IG45,,HTS24,1,1,C,PC,20110624,CAT17,-92.5065,114,-6.14,0.2,5,2,2,0
20180213,SKU8046,14O3,-5,14,O,3,LOC4,IG45,,HTS24,1,1,C,PC,20110624,CAT17,-66.0761,164,-3.05,0.27,5,2,2,0
20180213,SKU8049,13V2,29,13,V,2,LOC4,IG45,,HTS24,1,1,C,PC,20110624,CAT17,383.2412,109,26.61,0.27,9.75,5,1.5,0
20180213,SKU8050,15O4,354,15,O,4,LOC4,IG45,,HTS24,1,1,A,PR,20110624,CAT17,5515.2513,4,8850,0.62,8.5,2.5,6.5,0.01
20180213,SKU8051,1.50E+08,51,15,E,7,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,794.5701,139,36.69,0.62,8.5,1.5,6.75,0.01
20180213,SKU8051,15I8,-22,15,I,8,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,-342.7557,22,-100,0.62,8.5,1.5,6.75,0.01
20180213,SKU8051,16W5,-50,16,W,5,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,-778.9903,50,-100,0.62,8.5,1.5,6.75,0.01
20180213,SKU8052,13S5,-26,13,S,5,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,-405.075,162,-16.05,0.6,8.25,2.5,6.5,0.01
20180213,SKU8054,15H3,-64,15,H,3,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,-997.1076,64,-100,0.75,8.5,2.5,6.5,0.01
20180213,SKU8054,15I7,53,15,I,7,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,825.7297,27,196.3,0.75,8.5,2.5,6.5,0.01
20180214,SKU8058,17Z3,23,17,Z,3,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,358.3355,164,14.02,0.75,8.5,2.5,6.5,0.01
20180214,SKU8061,13A6,-20,13,A,6,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-353.3255,161,-12.42,0.57,8,2.5,7,0
20180214,SKU8061,13K4,12,13,K,4,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,211.9953,46,26.09,0.57,8,2.5,7,0
20180214,SKU8063,13B5,-31,13,B,5,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-547.6545,130,-23.85,0.57,8,2.5,6.75,0
20180214,SKU8063,13D3,31,13,D,3,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,547.6545,41,75.61,0.57,8,2.5,6.75,0
20180214,SKU8069,14T7,2,14,T,7,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,35.3326,167,1.2,0.64,8.5,2.5,7,0
20180214,SKU8069,14U1,-1,14,U,1,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-17.6663,1,-100,0.64,8.5,2.5,7,0
20180214,SKU8069,16C4,-2,16,C,4,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-35.3326,2,-100,0.64,8.5,2.5,7,0
20180214,SKU8070,13B4,-277,13,B,4,LOC4,IG45,,HTS119,1,1,C,PC,20110624,CAT17,-249.9293,2270,-12.2,0.03,4.25,0.25,4,0
20180214,SKU8091,12V5,-1,12,V,5,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,-24.9697,209,-0.48,0.75,11.25,2,5.5,0
20180214,SKU8093,12Q1,3,12,Q,1,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,74.9092,165,1.82,0.9,11.25,2,5.5,0
20180214,SKU8095,12J5,16,12,J,5,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,399.5157,168,9.52,0.8,11.5,2,8,0
20180214,SKU8096,12F4,-13,12,F,4,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-324.6065,118,-11.02,1,11,1,8,0
20180214,SKU8099,12U6,-5,12,U,6,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-124.8487,159,-3.14,0.521,11.5,2,8,0
20180214,SKU8122,12W1,-27,12,W,1,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-437.5508,27,-100,0.6,8,2.5,6.5,0
20180214,SKU8122,13P1,-11,13,P,1,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-178.2614,79,-13.92,0.6,8,2.5,6.5,0
20180214,SKU8123,12B6,-13,12,B,6,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,-210.6726,121,-10.74,0.6,8.25,3,6.5,0
20180214,SKU8127,13H1,14,13,H,1,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,226.8782,27,51.85,0.64,8.5,2.5,7,0
20180214,SKU8127,14C6,-7,14,C,6,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-113.4391,7,-100,0.64,8.5,2.5,7,0
20180219,SKU3442,13R1,16,13,R,1,LOC4,IG53,,HTS119,1,1,B,BX,20110624,CAT16,2626.1031,74,21.62,2.2,6.75,3,5,0.01
20180219,SKU3478,13Z1,-44,13,Z,1,LOC4,IG53,,HTS119,1,0,B,BX,20110624,CAT16,-9630.5744,224,-19.64,4,8.5,3.5,4.25,0.01
20180219,SKU3489,13Y1,-2,13,Y,1,LOC4,IG53,,HTS119,1,0,C,BX,20110624,CAT16,-810.0163,54,-3.7,3.2,8.5,3.5,4.25,0
20180219,SKU3572,1.20E+07,8,12,E,6,LOC4,IG53,,HTS119,1,1,A,BX,20110624,CAT16,569.358,226,3.54,2.4,8,3.25,6,0.02
20180219,SKU3853,12X3,-9,12,X,3,LOC4,IG53,,HTS50,1,1,B,BX,20110624,CAT16,-2801.5149,16,-56.25,12,6.75,5,6.75,0.01
20180219,SKU3878,12K2,133,12,K,2,LOC4,IG53,,HTS119,1,1,C,PC,20110624,CAT16,225.4104,2280,5.83,0.021,1.25,0.5,1.25,0
20180219,SKU3880,12K4,-54,12,K,4,LOC4,IG53,,HTS119,1,0,C,PC,20110624,CAT16,-212.8134,1235,-4.37,0.08,4,0.13,0.75,0
20180219,SKU3898,17W2,1,17,W,2,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17,412.5115,12,8.33,0,0,0,0,0
20180219,SKU3899,17P2,2,17,P,2,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17,824.6189,5,40,0,0,0,0,0
20180219,SKU3900,17U2,3,17,U,2,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17,1209.3484,27,11.11,0,0,0,0,0
20180219,SKU3901,18O3,-1,18,O,3,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17,-391.6642,28,-3.57,0,0,0,0,0
20180219,SKU3902,02F8,-1,2,F,8,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17,-399.4962,1,-100,0,0,0,0,0
20180219,SKU3902,02F9,-5,2,F,9,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17,-1997.4809,8,-62.5,0,0,0,0,0
20180219,SKU3902,17C5,2,17,C,5,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17,798.9924,8,25,0,0,0,0,0
20180219,SKU3904,19L2,-1,19,L,2,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17,-618.192,8,-12.5,0,0,0,0,0
20180219,SKU3905,18A1,-1,18,A,1,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,-618.4359,1,-100,0,0,0,0,0.01
20180219,SKU3905,23G6,1,23,G,6,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,618.4359,25,4,0,0,0,0,0.01
20180219,SKU3905,23I6,-1,23,I,6,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,-618.4359,9,-11.11,0,0,0,0,0.01
20180219,SKU3907,18L3,2,18,L,3,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,1149.8811,39,5.13,0,0,0,0,0
20180219,SKU3908,02F8,-1,2,F,8,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,-593.1174,3,-33.33,0,0,0,0,0.01
20180219,SKU3908,24K5,1,24,K,5,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,593.1174,7,14.29,0,0,0,0,0.01
20180219,SKU3909,1.80E+08,-3,18,E,7,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17,-1676.4248,18,-16.67,0,0,0,0,0
20180219,SKU3909,24K5,2,24,K,5,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17,1117.6166,8,25,0,0,0,0,0
20180219,SKU3910,18C7,-5,18,C,7,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17,-4201.5229,5,-100,0,0,0,0,0
20180219,SKU3912,18A6,-1,18,A,6,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,-789.6606,12,-8.33,0,0,0,0,0
20180219,SKU3914,02L10,-10,2,L,10,LOC5,IG56,,HTS119,1,1,B,PC,20161028,CAT17,-8016.9919,10,-100,0,0,0,0,0
20180219,SKU3914,18B2,3,18,B,2,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,2405.0976,1,300,0,0,0,0,0
20180219,SKU3914,20I9,-1,20,I,9,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,-801.6992,11,-9.09,0,0,0,0,0
20180219,SKU3914,22H7,2,22,H,7,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,1603.3984,8,25,0,0,0,0,0
20180219,SKU3915,18C2,2,18,C,2,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,1504.4255,8,25,0,0,0,0,0
20180219,SKU3915,19D7,8,19,D,7,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,6017.7021,8,100,0,0,0,0,0
20180220,SKU3934,18A2,-1,18,A,2,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,-505.842,2,-50,0,0,0,0,0.01
20180220,SKU3937,18A4,-2,18,A,4,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,-958.4658,6,-33.33,0,0,0,0,0.01
20180220,SKU3938,18A4,-2,18,A,4,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17,-863.844,5,-40,0,0,0,0,0
20180220,SKU3938,18G7,-3,18,G,7,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17,-1295.7661,3,-100,0,0,0,0,0
20180220,SKU3938,23H6,5,23,H,6,LOC4,IG56,,HTS119,1,1,C,PC,20161028,CAT17,2159.6101,5,100,0,0,0,0,0
20180220,SKU3940,20D4,-1,20,D,4,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,-719.8076,1,-100,0,0,0,0,0
20180220,SKU3940,2.30E+06,-2,23,E,5,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,-1439.6151,7,-28.57,0,0,0,0,0
20180220,SKU3943,20H1,1,20,H,1,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,589.8603,1,100,0,0,0,0,0
20180220,SKU3943,26A6,-1,26,A,6,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,-589.8603,10,-10,0,0,0,0,0
20180220,SKU3944,16Z2,-4,16,Z,2,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,-1454.2492,11,-36.36,0,0,0,0,0
20180220,SKU3947,16S3,8,16,S,3,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,3138.6152,23,34.78,0,0,0,0,0
20180220,SKU3952,1.90E+05,-6,19,E,4,LOC4,IG56,,HTS119,1,0,B,PC,20161028,CAT17,-3892.7852,11,-54.55,0,0,0,0,0
20180220,SKU3953,19N8,-1,19,N,8,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,-574.7314,21,-4.76,0,0,0,0,0
20180220,SKU3955,18F2,1,18,F,2,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,558.5921,25,4,0,0,0,0,0
20180221,SKU3934,20I9,10,20,I,9,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,5058.4204,10,100,0,0,0,0,0.01
20180221,SKU3957,19K2,-1,19,K,2,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,-716.4598,19,-5.26,0,0,0,0,0
20180221,SKU3959,18C3,9,18,C,3,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,6955.2869,3,300,0,0,0,0,0
20180221,SKU3959,19J5,-9,19,J,5,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,-6955.2869,9,-100,0,0,0,0,0
20180221,SKU3973,18K1,-1,18,K,1,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,-392.4383,1,-100,0,0,0,0,0
20180221,SKU3975,18D6,1,18,D,6,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,547.7741,8,12.5,0,0,0,0,0
20180221,SKU3976,19D9,-1,19,D,9,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,-443.5701,1,-100,0,0,0,0,0
20180221,SKU3977,18A2,-1,18,A,2,LOC4,IG56,,HTS119,1,0,C,PC,20161028,CAT17,-381.3894,5,-20,0,0,0,0,0
20180221,SKU3994,13J2,330,13,J,2,LOC4,IG48,,HTS15,2,0,B,PC,20120113,CAT17,7657.778,220,150,0.01,2.875,2,0.843,0
20180221,SKU4005,13H2,-350,13,H,2,LOC4,IG46,,HTS15,1,1,B,PC,20120113,CAT17,-1131.0447,1014,-34.52,0.02,7,2.63,4,0.01
20180221,SKU4005,13N1,-229,13,N,1,LOC4,IG46,,HTS15,1,1,B,PC,20120113,CAT17,-740.0264,939,-24.39,0.02,7,2.63,4,0.01
20180221,SKU4048,17N3,-83,17,N,3,LOC4,IG46,,HTS119,1,1,B,PC,20120113,CAT17,-9790.879,164,-50.61,2.1,66,3.25,3,0.01
20180221,SKU4049,16T1,8,16,T,1,LOC4,IG46,,HTS119,1,1,A,PC,20120113,CAT17,943.6992,40,20,2.1,66,3.25,3,0.02
20180221,SKU4095,17G2,135,17,G,2,LOC4,IG46,,HTS119,1,1,A,BX,20120113,CAT17,5423.2212,328,41.16,0.844,5.25,3,3,0.01
20180221,SKU4095,17G3,-114,17,G,3,LOC4,IG46,,HTS119,1,1,A,BX,20120113,CAT17,-4579.609,238,-47.9,0.844,5.25,3,3,0.01
20180221,SKU4111,03T6,1,3,T,6,LOC4,IG46,,HTS119,1,1,A,PC,20120117,CAT17,117.9624,35,2.86,2.1,66,3.25,3,0.03
20180221,SKU4111,18A2,-2,18,A,2,LOC4,IG46,,HTS119,1,1,A,PC,20120117,CAT17,-235.9248,2,-100,2.1,66,3.25,3,0.03
20180221,SKU4112,15X8,1,15,X,8,LOC4,IG46,,HTS119,1,1,B,PC,20120117,CAT17,117.9624,89,1.12,2.1,66,3.25,3,0.01
