AISLE,IG,HTS,PLANNING,ABC,UOM,CAT,COSTX,QTYVAR
19,IG56,HTS119,1/0,C,PC,CAT17,0.2114226848119916,-0.043067748340452634
18,IG56,HTS119,1/0,C,PC,CAT17,-0.5002762548058627,-0.15985647155638946
18,IG56,HTS119,1/0,C,PC,CAT17,-0.5443363400798235,-0.15985647155638946
12,IG46,HTS119,1/1,B,PC,CAT17,-1.6967267272602624,-0.15985647155638946
17,IG46,HTS119,1/1,B,PC,CAT17,-0.01671788135818151,-0.05466231643698184
17,IG46,HTS119,1/1,B,PC,CAT17,0.06728255988029992,-0.04829023085418675
13,IG46,HTS119,1/1,A,PC,CAT17,-0.040718007426319064,-0.05714764878628508
13,IG46,HTS119,1/1,A,PC,CAT17,-0.5927209069934828,-0.1577871860320797
14,IG46,HTS119,1/1,A,PC,CAT17,0.019282307744024816,-0.05304192353963876
15,IG46,HTS119,1/1,A,PC,CAT17,0.2712836314594691,-0.03211914768272911
16,IG46,HTS119,1/1,A,PC,CAT17,0.2712836314594691,-0.03211914768272911
99,IG46,HTS119,1/1,A,PC,CAT17,-0.2207189529373507,-0.15985647155638946
14,IG46,HTS119,1/1,C,PC,CAT17,0.012574233412943631,-0.052330264496886734
13,IG46,HTS119,1/1,B,PC,CAT17,-0.09032054322783346,-0.061198631029642785
14,IG46,HTS119,1/1,C,PC,CAT17,0.1762704776229104,-0.020853037605931605
99,IG46,HTS119,1/1,C,PC,CAT17,-0.11838277040801069,-0.15985647155638946
13,IG46,HTS119,1/1,B,PC,CAT17,0.05466754248453105,-0.04825738505221358
14,IG46,HTS119,1/1,C,PC,CAT17,0.4615696358388042,0.0379847423286746
14,IG46,HTS119,1/1,C,PC,CAT17,-0.417713031647767,-0.15985647155638946
12,IG46,HTS119,1/1,A,PC,CAT17,-0.01671788135818151,-0.05427911541396152
2,IG46,HTS119,1/1,A,PC,CAT17,-0.13671851169886928,-0.06172416386121351
15,IG46,HTS119,1/1,A,PC,CAT17,-0.07671819652852539,-0.06862178227557933
16,IG46,HTS119,1/1,A,PC,CAT17,-0.08871825956259419,-0.06014756536650133
17,IG46,HTS119,1/1,A,PC,CAT17,-0.01671788135818151,-0.052976231935692425
14,IG46,HTS119,1/1,A,PC,CAT17,0.35528407269795054,0.05520689116327371
14,IG46,HTS119,1/1,A,PC,CAT17,-1.4327253405107494,-0.10895642709863279
14,IG46,HTS119,1/1,A,PC,CAT17,1.6272907754416932,1.273413891945539
12,IG46,HTS119,1/1,B,PC,CAT17,0.49928482910677585,0.028700328970925053
12,IG46,HTS119,1/1,B,PC,CAT17,0.9552872244013894,8.380052041467957
12,IG46,HTS119,1/1,B,PC,CAT17,-0.26871920507362584,-0.07357054977287036
3,IG46,HTS119,1/1,A,PC,CAT17,-0.14201485368702904,-0.05941400912243385
17,IG46,HTS119,1/1,A,PC,CAT17,-1.547647948227907,-0.15725070459985127
99,IG46,HTS119,1/1,A,PC,CAT17,2.746272319349792,0.37845337698190296
3,IG46,HTS119,1/1,A,PC,CAT17,0.18532435982067608,-0.034440251022166496
17,IG46,HTS119,1/1,A,PC,CAT17,0.4163873328183237,0.6795398950692998
17,IG46,HTS119,1/1,A,PC,CAT17,0.10830335473315869,-0.049220861910093255
12,IG46,HTS119,1/1,A,PC,CAT17,0.05053762733308601,-0.049461731124563174
17,IG46,HTS119,1/1,A,PC,CAT17,-0.08424912628695637,-0.05493603145342493
17,IG46,HTS119,1/1,A,PC,CAT17,0.5126635733283813,-0.026568207149263286
17,IG46,HTS119,1/1,A,PC,CAT17,-0.4693540671947341,-0.07070201640054681
3,IG46,HTS119,1/1,A,PC,CAT17,0.05053762733308601,-0.04876102068246887
3,IG46,HTS119,1/1,A,PC,CAT17,-0.04573861317697151,-0.05493603145342493
3,IG46,HTS119,1/1,A,PC,CAT17,-0.1035043617094965,-0.06778968862559234
3,IG46,HTS119,1/1,A,PC,CAT17,-2.6451970858160725,-0.15985647155638946
17,IG46,HTS119,1/1,A,PC,CAT17,0.06979286275562616,-0.013878778986961725
17,IG46,HTS119,1/1,A,PC,CAT17,1.4754259572965043,8.161080028313487
3,IG46,HTS119,1/1,A,PC,CAT17,0.6089398138384388,-0.010802222202141413
17,IG46,HTS119,1/1,A,PC,CAT17,-0.199780602219554,-0.15985647155638946
99,IG46,HTS119,1/1,A,PC,CAT17,-0.4308435752172017,-0.15985647155638946
14,IG46,HTS119,1/1,C,PR,CAT17,-1.7917041883848999,-0.15985647155638946
14,IG46,HTS119,1/1,C,PR,CAT17,-0.12063316525259639,-0.05401634899817615
14,IG46,HTS119,1/1,C,PR,CAT17,-0.006696513229578901,-0.05289959173108836
16,IG46,HTS119,1/1,C,PR,CAT17,-1.1764462167427199,-0.09779980302841253
12,IG46,HTS119,1/1,C,PR,CAT17,0.03887815603260901,-0.047053038979863994
14,IG46,HTS119,1/1,C,PR,CAT17,0.023686585523578177,-0.05150911944755747
14,IG46,HTS119,1/1,C,PR,CAT17,0.47943323588055275,0.0043725383094633885
15,IG46,HTS119,1/1,C,PR,CAT17,0.03887815603260901,-0.04991062375152983
12,IG46,HTS119,1/1,A,BX,CAT17,-0.2573548696018603,-0.06172416386121351
14,IG46,HTS119,1/1,A,BX,CAT17,1.1094273736848688,1.213700223958315
15,IG46,HTS119,1/1,A,BX,CAT17,-0.12152558871289175,-0.05616227472708996
13,IG46,HTS119,1/1,A,BX,CAT17,-0.3592268355516997,-0.08462863643717113
17,IG46,HTS119,1/1,A,BX,CAT17,1.0754700376132875,0.06673576765585656
99,IG46,HTS119,1/1,A,BX,CAT17,-1.5816904480822256,-0.15985647155638946
12,IG46,HTS119,1/1,A,BX,CAT17,-1.3015425364370539,-0.1018398366711125
17,IG46,HTS119,1/1,A,BX,CAT17,2.4337629521652335,0.6873571959389143
16,IG46,HTS119,1/1,A,BX,CAT17,-0.24037621213229576,-0.06466933743814114
15,IG46,HTS121,1/1,B,PR,CAT17,0.0075678498026837656,-0.15985647155638946
15,IG46,HTS121,1/1,B,PR,CAT17,0.0075678498026837656,-0.05274631132188023
14,IG46,HTS121,1/1,B,PR,CAT17,0.10242593370432308,0.01532113896718691
0,IG46,HTS121,1/1,B,PR,CAT17,-0.06357571312354572,-0.15985647155638946
12,IG46,HTS121,1/1,B,PR,CAT17,0.054996891753503425,-0.04576110410225262
16,IG46,HTS121,1/1,A,PR,CAT17,-0.08136158800576386,-0.06155993485134766
13,IG46,HTS121,1/1,B,PR,CAT17,-0.022075296133465445,-0.05566958769749241
13,IG46,HTS121,1/1,B,PR,CAT17,0.03721099573883298,-0.04884860948773065
13,IG46,HTS121,1/1,B,PR,CAT17,0.17683663715226802,-0.03649858794581852
99,IG46,HTS121,1/1,B,PR,CAT17,-0.030003642789701634,-0.15985647155638946
13,IG46,HTS121,1/1,A,PR,CAT17,-0.11427189559608085,-0.06981517974727121
15,IG46,HTS121,1/1,A,PR,CAT17,0.8356611667775791,-0.014327671613928386
13,IG46,HTS121,1/1,B,PR,CAT17,-0.030003642789701634,-0.06521676747102732
14,IG46,HTS121,1/1,A,PR,CAT17,0.0006393639941959796,-0.05411488640409567
13,IG46,HTS121,1/1,B,PR,CAT17,0.038943117190954925,-0.022998963334845416
14,IG46,HTS121,1/1,B,PR,CAT17,-0.014682128831526678,-0.054530933229089154
13,IG46,HTS121,1/1,B,PR,CAT17,-0.2033465556166798,-0.07469825564061588
13,IG46,HTS121,1/1,B,PR,CAT17,0.30110564247181865,0.04648085643906805
17,IG46,HTS121,1/1,B,PR,CAT17,0.09058542068505963,-0.04615525372593066
14,IG46,HTS121,1/1,B,PR,CAT17,0.3080299863196572,0.007470992295599143
14,IG46,HTS121,1/1,B,PR,CAT17,0.1103531180756832,-0.0475238288081461
13,IG46,HTS121,1/1,B,PR,CAT17,-0.10709142642646208,-0.07680038696689881
15,IG46,HTS121,1/1,B,PR,CAT17,0.07081774442688839,-0.04814789904563634
13,IG46,HTS121,1/1,B,PR,CAT17,0.3871007336172468,0.059115541598080995
13,IG46,HTS121,1/1,B,PR,CAT17,-0.32453599206105965,-0.14649917875396673
13,IG46,HTS121,1/1,B,PR,CAT17,0.0016308352583844176,-0.06765830541769967
14,IG46,HTS121,1/1,B,PR,CAT17,-0.4233744156168205,-0.08686215097134672
14,IG46,HTS121,1/1,B,PR,CAT17,-0.03357325210107393,-0.05833009765731922
14,IG46,HTS121,1/1,C,PR,CAT17,0.03938932892110261,-0.04841066546142171
14,IG46,HTS121,1/1,C,PR,CAT17,-0.03357325210107393,-0.06021325697044767
12,IG46,HTS121,1/1,B,PR,CAT17,0.42041612918555105,0.009354151608727587
99,IG46,HTS121,1/1,B,PR,CAT17,-0.5037765496737169,-0.15985647155638946
12,IG46,HTS121,1/1,B,PR,CAT17,0.6149829978230537,0.4133356186774101
99,IG46,HTS121,1/1,B,PR,CAT17,-0.5199904448272826,-0.15985647155638946
14,IG46,HTS121,1/1,B,PR,CAT17,0.1945105945671472,-0.03658617675108031
99,IG46,HTS121,1/1,B,PR,CAT17,-0.15008231527670413,-0.15985647155638946
16,IG46,HTS121,1/1,A,PR,CAT17,0.10382824097352221,-0.045969127514749374
16,IG46,HTS121,1/1,A,PR,CAT17,-0.25436701556963714,-0.05690677957181516
13,IG46,HTS121,1/1,B,PR,CAT17,-0.04126349941733503,-0.06212926208554929
13,IG46,HTS121,1/1,B,PR,CAT17,-0.02766115271802697,-0.06123147683161596
15,IG46,HTS121,1/1,A,PR,CAT17,-0.04126349941733503,-0.056041840119855
14,IG46,HTS121,1/1,B,PR,CAT17,-0.0049905748858468674,-0.05561484469420379
13,IG46,HTS121,1/1,B,PR,CAT17,-0.09730642477674659,-0.06429708501577854
13,IG46,HTS121,1/1,B,PR,CAT17,0.1715610683647114,-0.013878778986961725
12,IG46,HTS121,1/1,A,PR,CAT17,0.7969702247899243,2.3400703624235955
15,IG46,HTS121,1/1,B,PR,CAT17,0.054662153709196554,-0.04638517433974286
15,IG46,HTS121,1/1,B,PR,CAT17,0.007902587846990624,-0.052231727090967225
15,IG46,HTS121,1/1,B,PR,CAT17,-0.009632254634449673,-0.07774196662346303
17,IG46,HTS121,1/1,A,PR,CAT17,-0.015477195084112345,-0.05286674592911519
13,IG46,HTS121,1/1,B,PR,CAT17,0.03712731122775626,-0.0497573433423217
14,IG46,HTS121,1/1,B,PR,CAT17,0.539792633680244,4.712270821130578
13,IG46,HTS119,1/1,A,BX,CAT17,-1.308255217642735,-0.10341643516582469
13,IG46,HTS119,1/1,A,BX,CAT17,0.6730755597302759,0.031426530534698204
14,IG46,HTS119,1/1,A,BX,CAT17,-0.46569595517316253,-0.15985647155638946
14,IG46,HTS119,1/1,A,BX,CAT17,0.43281451781287356,-0.02407192619930232
15,IG46,HTS119,1/1,A,BX,CAT17,0.08723358129455744,-0.04926465631272415
13,IG46,HTS119,1/1,A,BX,CAT17,-0.3669585236069057,-0.06635542193943056
16,IG46,HTS119,1/1,A,BX,CAT17,1.7591871167670312,0.16173677556292357
14,IG46,HTS119,1/1,A,BX,CAT17,0.29458213897905666,-0.017196204986251948
17,IG46,HTS119,1/1,A,BX,CAT17,0.821181675380983,-0.02030560757304543
13,IG46,HTS119,1/1,A,BX,CAT17,-0.36099948904731793,-0.06496494965589968
13,IG46,HTS119,1/1,A,PC,CAT17,-0.1183809318846613,-0.06587368351049072
15,IG46,HTS119,1/1,A,PC,CAT17,-0.019228987266694832,-0.052713465519907056
17,IG46,HTS119,1/1,A,PC,CAT17,-3.3454957436608126,-0.0879241652351459
14,IG46,HTS119,1/1,A,PC,CAT17,-0.9303043092067583,-0.1294084131272603
15,IG46,HTS119,1/1,A,PC,CAT17,0.1135971819594957,0.059115541598080995
15,IG46,HTS119,1/1,A,PC,CAT17,0.10611401154324489,-0.04825738505221358
12,IG46,HTS119,1/1,A,PC,CAT17,0.021928407757780072,-0.05238500750017536
12,IG56,HTS119,1/0,C,PC,CAT17,-2.1539583339073505,-0.15985647155638946
15,IG56,HTS119,1/0,C,PC,CAT17,-0.003444059762206428,-0.05755274701062085
12,IG56,HTS119,1/0,C,PC,CAT17,0.022356022929910707,-0.05065512859625503
13,IG56,HTS119,1/0,C,PC,CAT17,-5.932797456132099,-0.15985647155638946
12,IG56,HTS119,1/0,C,PC,CAT17,-0.023160088306975798,-0.05097263801532901
15,IG45,HTS24,1/1,C,PR,CAT17,0.01664273765802782,-0.15985647155638946
12,IG45,HTS24,1/1,B,PR,CAT17,0.021522622408867174,-0.05989574755137369
12,IG45,HTS24,1/1,B,PR,CAT17,0.02640248602725424,-0.05097263801532901
14,IG45,HTS24,1/1,B,PR,CAT17,0.27527616453856324,0.01805828913161779
14,IG45,HTS24,1/1,C,PR,CAT17,0.021522622408867174,-0.10511346826777183
16,IG45,HTS24,1/1,C,PR,CAT17,0.021522622408867174,-0.051585759652161535
13,IG45,HTS24,1/1,B,PR,CAT17,0.01664273765802782,-0.05251639070806803
15,IG45,HTS24,1/1,B,PR,CAT17,0.07520124900583862,-0.03930142971419574
12,IG45,HTS24,1/1,B,PR,CAT17,0.11373986827737195,-0.01782027522374219
16,IG45,HTS24,1/1,C,PR,CAT17,-0.023689287177274553,-0.07077865660515087
14,IG45,HTS24,1/1,B,PR,CAT17,0.008793954684671387,-0.07851931727016138
15,IG45,HTS24,1/1,B,PR,CAT17,0.06126691148102167,-0.04569541249830628
14,IG45,HTS24,1/1,C,PR,CAT17,0.45606344859938386,0.1158183444044311
13,IG45,HTS24,1/1,C,PR,CAT17,-0.22608498975316985,-0.11004033856374741
16,IG45,HTS24,1/1,B,PC,CAT17,0.048920170567101004,-0.04867343187720708
17,IG45,HTS24,1/1,B,PC,CAT17,0.004825660528356335,-0.05365504517647128
17,IG45,HTS24,1/1,C,PC,CAT17,0.04010128123882344,-0.04624284253119245
16,IG45,HTS24,1/1,B,PC,CAT17,0.026872915547728665,-0.050819357606120885
2,IG45,HTS24,1/1,A,PC,CAT17,0.22309350423934954,-0.019539205527004784
2,IG45,HTS24,1/1,A,PC,CAT17,0.01805402621945111,-0.15985647155638946
16,IG45,HTS24,1/1,A,PC,CAT17,-0.08777281477949792,-0.07774196662346303
18,IG45,HTS24,1/1,A,PC,CAT17,-0.04808775997111818,-0.06324601935263709
19,IG45,HTS24,1/1,A,PC,CAT17,0.024668187932546205,-0.051465325044926576
19,IG45,HTS24,1/1,B,PC,CAT17,0.011439843373903722,-0.06350878576842245
18,IG45,HTS24,1/1,B,PC,CAT17,-0.14068623527897245,-0.0803367849793435
18,IG45,HTS24,1/1,B,PC,CAT17,-0.008402684030286149,-0.05379737698502169
2,IG45,HTS24,1/1,B,PC,CAT17,0.004825660528356335,-0.15985647155638946
19,IG45,HTS24,1/1,B,PC,CAT17,-0.015016866875833536,-0.05525354087249891
19,IG45,HTS24,1/1,B,PC,CAT17,0.07096742558647333,-0.04715157638578351
99,IG45,HTS24,1/1,B,PC,CAT17,0.01805402621945111,-0.15985647155638946
17,IG45,HTS24,1/1,B,PC,CAT17,-0.04808775997111818,-0.15143699765060006
18,IG45,HTS24,1/1,B,PC,CAT17,-0.12745789072032995,-0.08686215097134672
18,IG45,HTS24,1/1,B,PC,CAT17,-0.0017885223171910554,-0.05388496579028347
18,IG45,HTS24,1/1,A,PC,CAT17,-0.1010011804705927,-0.06026799997373628
18,IG45,HTS24,1/1,A,PC,CAT17,1.5657715018654979,1.0079979148010054
22,IG45,HTS24,1/1,A,PC,CAT17,0.24293605277599167,-0.03527234467215348
18,IG45,HTS24,1/1,B,PC,CAT17,-0.2156469107978193,-0.13103975462526113
19,IG45,HTS24,1/1,B,PC,CAT17,0.013644570989086184,-0.05213318968504771
18,IG45,HTS24,1/1,A,PC,CAT17,0.004825660528356335,-0.10511346826777183
19,IG45,HTS24,1/1,A,PC,CAT17,-0.021631049721380923,-0.056939625373788334
18,IG45,HTS24,1/1,A,PC,CAT17,0.5868732648901238,-0.0011017620193983727
19,IG45,HTS24,1/1,A,PC,CAT17,-0.021631049721380923,-0.05550535868762655
13,IG45,HTS24,1/1,A,BG,CAT17,-0.1387745725121768,-0.15985647155638946
13,IG45,HTS24,1/1,A,BG,CAT17,-0.015810327062045004,-0.15985647155638946
13,IG45,HTS24,1/1,A,BG,CAT17,-0.35854049576615693,-0.14747360421250416
13,IG45,HTS24,1/1,A,BG,CAT17,0.0025034998757866734,-0.15985647155638946
13,IG45,HTS24,1/1,A,BG,CAT17,-0.36115675675727577,-0.15985647155638946
13,IG45,HTS24,1/1,A,BG,CAT17,-0.03674041499099549,-0.14526198687964398
13,IG45,HTS24,1/1,A,BG,CAT17,0.01820106582249954,-0.05379737698502169
14,IG45,HTS24,1/1,A,BG,CAT17,0.6094760075504463,4.788911025734643
14,IG45,HTS24,1/1,A,BG,CAT17,-0.04720545895547073,-0.06969474514003623
14,IG45,HTS24,1/1,A,BG,CAT17,-0.5442950050031402,-0.15985647155638946
14,IG45,HTS24,1/1,A,BG,CAT17,0.13593281042284602,-0.026042674317692558
14,IG45,HTS24,1/1,A,BG,CAT17,-0.14923961647665207,-0.15985647155638946
14,IG45,HTS24,1/1,A,BG,CAT17,0.057444980689281694,-0.043932687792412786
15,IG45,HTS24,1/1,A,BG,CAT17,-0.20418109729014708,-0.15985647155638946
99,IG45,HTS24,1/1,A,BG,CAT17,-0.26435510008587976,-0.15985647155638946
13,IG45,HTS24,1/1,B,BG,CAT17,-0.06028676391106478,-0.06870937108084112
13,IG45,HTS24,1/1,B,BG,CAT17,0.05221245870704408,0.38757356132978665
12,IG45,HTS24,1/1,A,BG,CAT17,0.028666109786974783,-0.15985647155638946
15,IG45,HTS24,1/1,A,BG,CAT17,0.028666109786974783,-0.0511040212232217
16,IG45,HTS24,1/1,A,BG,CAT17,0.10715393952053912,-0.028013422436082788
16,IG45,HTS24,1/1,A,BG,CAT17,-0.015810327062045004,-0.14890787089866594
14,IG45,HTS24,1/1,A,BG,CAT17,-0.04197293697323311,-0.06381534658683871
14,IG45,HTS24,1/1,A,BG,CAT17,0.0783750686182322,-0.0394218643214307
15,IG45,HTS24,1/1,A,BG,CAT17,0.060061241680400515,0.15035023087889113
15,IG45,HTS24,1/1,B,BG,CAT17,0.05221245870704408,0.09560722759027351
15,IG45,HTS24,1/1,B,BG,CAT17,0.03913115375145003,-0.04861868887391846
17,IG45,HTS24,1/1,B,BG,CAT17,-0.0629030249021836,-0.06324601935263709
13,IG45,HTS24,1/1,A,BG,CAT17,0.057444980689281694,0.07127943692881183
14,IG45,HTS24,1/1,A,BG,CAT17,0.005119760866905485,-0.05680824216589565
17,IG45,HTS24,1/1,A,BG,CAT17,0.005119760866905485,-0.056074685921828175
13,IG45,HTS24,1/1,C,PC,CAT17,0.03686776244870469,-0.04615525372593066
15,IG45,HTS24,1/1,C,PC,CAT17,-0.03853508850190204,-0.05805638264087613
14,IG45,HTS24,1/1,C,PC,CAT17,0.06479476306666479,-0.016681620755338945
14,IG45,HTS24,1/0,C,PC,CAT17,0.015867303453621518,-0.0605088691882062
15,IG45,HTS24,1/1,C,PC,CAT17,0.011733478798502445,-0.057092905782996466
14,IG45,HTS24,1/1,C,PC,CAT17,0.017318870469113547,-0.053709788179759896
13,IG45,HTS24,1/1,C,PC,CAT17,0.11227063453176374,-0.02123623862895193
15,IG45,HTS24,1/1,A,PR,CAT17,1.1967902205399985,9.639141117106163
15,IG45,HTS24,1/1,B,PR,CAT17,0.19919451808788194,-0.010200049165966622
15,IG45,HTS24,1/1,B,PR,CAT17,-0.04115031400285855,-0.15985647155638946
16,IG45,HTS24,1/1,B,PR,CAT17,-0.13333738272949022,-0.15985647155638946
13,IG45,HTS24,1/1,B,PR,CAT17,-0.05431991034412899,-0.06794296903480047
15,IG45,HTS24,1/1,B,PR,CAT17,-0.17943091709280606,-0.15985647155638946
15,IG45,HTS24,1/1,B,PR,CAT17,0.205779305692291,0.16455056593195852
17,IG45,HTS24,1/1,B,PR,CAT17,0.10700744936125027,-0.03502052685702584
13,IG45,HTS24,1/1,C,PR,CAT17,-0.04338397194522889,-0.06396862699604684
13,IG45,HTS24,1/1,C,PR,CAT17,0.07608217641208709,-0.021805565863153555
13,IG45,HTS24,1/1,C,PR,CAT17,-0.08445045515994319,-0.07648287754782483
13,IG45,HTS24,1/1,C,PR,CAT17,0.14701519671613036,0.03241190459389333
14,IG45,HTS24,1/1,C,PR,CAT17,0.038749015616651984,-0.049056632900227395
14,IG45,HTS24,1/1,C,PR,CAT17,0.027549048358814394,-0.15985647155638946
16,IG45,HTS24,1/1,C,PR,CAT17,0.0238157259395352,-0.15985647155638946
13,IG45,HTS119,1/1,C,PC,CAT17,-0.021533819308384976,-0.06372775778157692
12,IG45,HTS24,1/1,B,PR,CAT17,0.02600566083811319,-0.05089599781072495
12,IG45,HTS24,1/1,B,PR,CAT17,0.04711252173048709,-0.04837781965944854
12,IG45,HTS24,1/1,C,PR,CAT17,0.11570983548004149,-0.039947397153001434
12,IG45,HTS24,1/1,C,PR,CAT17,-0.0373149429714608,-0.062435822903965536
12,IG45,HTS24,1/1,C,PR,CAT17,0.004898778813287001,-0.05380832558567941
12,IG45,HTS24,1/1,C,PR,CAT17,-0.06118284328560669,-0.15985647155638946
13,IG45,HTS24,1/1,C,PR,CAT17,-0.0063886345321353035,-0.06561091709470537
12,IG45,HTS24,1/1,B,PR,CAT17,-0.013237915909432295,-0.06212926208554929
13,IG45,HTS24,1/1,C,PR,CAT17,0.07922729815426797,0.006398029431142241
14,IG45,HTS24,1/1,C,PR,CAT17,0.007309907090006399,-0.15985647155638946
13,IG53,HTS119,1/1,B,BX,CAT16,0.5862423555269431,-0.026699590357155967
13,IG53,HTS119,1/0,B,BX,CAT16,-2.003894169757067,-0.07187351667092322
13,IG53,HTS119,1/0,C,BX,CAT16,-0.13989393737763706,-0.05442144722251193
12,IG53,HTS119,1/1,A,BX,CAT16,0.15160167849934622,-0.0464946603463201
12,IG53,HTS50,1/1,B,BX,CAT16,-0.5607464289204691,-0.11195634367884903
12,IG53,HTS119,1/1,C,PC,CAT16,0.07891711601952454,-0.04398743079570141
12,IG53,HTS119,1/0,C,PC,CAT16,-0.013690319448101567,-0.0551550034665794
17,IG56,HTS119,1/1,C,PC,CAT17,0.11845616671501817,-0.04125028063127053
17,IG56,HTS119,1/1,C,PC,CAT17,0.20554456641223037,-0.006576062348260134
17,IG56,HTS119,1/1,C,PC,CAT17,0.28684734445336385,-0.03820656964842339
18,IG56,HTS119,1/1,C,PC,CAT17,-0.05148587943214009,-0.05427911541396152
2,IG56,HTS119,1/1,C,PC,CAT17,-0.05314097309565734,-0.15985647155638946
2,IG56,HTS119,1/1,C,PC,CAT17,-0.3908343274582088,-0.11879921908992623
17,IG56,HTS119,1/1,C,PC,CAT17,0.20012905852559545,-0.022998963334845416
19,IG56,HTS119,1/1,C,PC,CAT17,-0.09935675869548298,-0.06405621580130863
18,IG56,HTS119,1/1,B,PC,CAT17,-0.0994083007466234,-0.15985647155638946
23,IG56,HTS119,1/1,B,PC,CAT17,0.16197304230281057,-0.04599102471606481
23,IG56,HTS119,1/1,B,PC,CAT17,-0.0994083007466234,-0.06253436030988506
18,IG56,HTS119,1/1,B,PC,CAT17,0.2742804456514641,-0.04475383284174205
2,IG56,HTS119,1/1,B,PC,CAT17,-0.09405788081304815,-0.08686215097134672
24,IG56,HTS119,1/1,B,PC,CAT17,0.15662262236923533,-0.03472491463926731
18,IG56,HTS119,1/1,C,PC,CAT17,-0.3229873002948331,-0.06862178227557933
24,IG56,HTS119,1/1,C,PC,CAT17,0.26746216558167957,-0.022998963334845416
18,IG56,HTS119,1/1,C,PC,CAT17,-0.8566024516060473,-0.15985647155638946
18,IG56,HTS119,1/0,C,PC,CAT17,-0.13559227878641414,-0.05949064932703792
2,IG56,HTS119,1/1,B,PC,CAT17,-1.6629046177508982,-0.15985647155638946
18,IG56,HTS119,1/1,B,PC,CAT17,0.5395384736765269,0.2780875547525514
20,IG56,HTS119,1/1,B,PC,CAT17,-0.13813633018805083,-0.060322742977024904
22,IG56,HTS119,1/1,B,PC,CAT17,0.37011977271038243,-0.022998963334845416
18,IG56,HTS119,1/1,B,PC,CAT17,0.34920437183577496,-0.022998963334845416
19,IG56,HTS119,1/1,B,PC,CAT17,1.3029703961412715,0.059115541598080995
18,IG56,HTS119,1/1,B,PC,CAT17,-0.07561444854530903,-0.10511346826777183
18,IG56,HTS119,1/1,B,PC,CAT17,-0.17126495714299747,-0.08686215097134672
18,IG56,HTS119,1/1,C,PC,CAT17,-0.15126905040007155,-0.09416486761004832
18,IG56,HTS119,1/1,C,PC,CAT17,-0.24254478212160643,-0.15985647155638946
23,IG56,HTS119,1/1,C,PC,CAT17,0.4876609448559588,0.059115541598080995
20,IG56,HTS119,1/0,C,PC,CAT17,-0.12083062688681376,-0.15985647155638946
23,IG56,HTS119,1/0,C,PC,CAT17,-0.2729436034192688,-0.08165061705827033
20,IG56,HTS119,1/0,C,PC,CAT17,0.15593431726562937,0.059115541598080995
26,IG56,HTS119,1/0,C,PC,CAT17,-0.0933695757094422,-0.061319065636877744
16,IG56,HTS119,1/0,C,PC,CAT17,-0.276036147620147,-0.09017957697063694
16,IG56,HTS119,1/0,C,PC,CAT17,0.6945487305506811,-0.01229123189159181
19,IG56,HTS119,1/0,B,PC,CAT17,-0.7913586044458216,-0.11009508156703603
19,IG56,HTS119,1/0,C,PC,CAT17,-0.09017246813462272,-0.055581998892230616
18,IG56,HTS119,1/0,C,PC,CAT17,0.14932657981803105,-0.04599102471606481
20,IG56,HTS119,1/1,B,PC,CAT17,1.100250648541929,0.059115541598080995
19,IG56,HTS119,1/0,C,PC,CAT17,-0.12012315464897885,-0.05612942892511679
18,IG56,HTS119,1/0,C,PC,CAT17,1.5011050566992492,0.2780875547525514
19,IG56,HTS119,1/0,C,PC,CAT17,-1.4385403151430618,-0.15985647155638946
18,IG56,HTS119,1/0,C,PC,CAT17,-0.051649465745333245,-0.15985647155638946
18,IG56,HTS119,1/0,C,PC,CAT17,0.1470404711290717,-0.036684714156999816
19,IG56,HTS119,1/0,C,PC,CAT17,-0.06245486898642505,-0.15985647155638946
18,IG56,HTS119,1/0,C,PC,CAT17,-0.049314562224031445,-0.07226766629460127
13,IG48,HTS15,2/0,B,PC,CAT17,1.6495586532629951,0.11385854488669861
13,IG46,HTS15,1/1,B,PC,CAT17,-0.2077351108517278,-0.08816503444961582
13,IG46,HTS15,1/1,B,PC,CAT17,-0.1251033551508488,-0.07707410198334189
17,IG46,HTS119,1/1,B,PC,CAT17,-2.0377704628741085,-0.10578133290789296
16,IG46,HTS119,1/1,A,PC,CAT17,0.23070915399901948,-0.028473263663707178
17,IG46,HTS119,1/1,A,BX,CAT17,1.1773420035631268,-0.0053060246719642086
17,IG46,HTS119,1/1,A,BX,CAT17,-0.9365013163116075,-0.10281426212964988
3,IG46,HTS119,1/1,A,PC,CAT17,0.05621071868070932,-0.0472391651910453
18,IG46,HTS119,1/1,A,PC,CAT17,-0.01857432502713788,-0.15985647155638946
15,IG46,HTS119,1/1,B,PC,CAT17,0.05621071868070932,-0.04914422170548919
15,IG46,HTS119,1/1,B,PC,CAT17,3.670821080030182,3.146620927076114
17,IG46,HTS119,1/1,B,PC,CAT17,-2.660979139307049,-0.10155517305401168
13,IG46,HTS121,1/1,B,PR,CAT17,0.058403274003371544,-0.03211914768272911
13,IG46,HTS121,1/1,B,PR,CAT17,-0.14500351075243925,-0.06379344938552325
14,IG46,HTS121,1/1,B,PR,CAT17,-0.21280577938186024,-0.09416486761004832
13,IG46,HTS121,1/1,B,PR,CAT17,0.01279646228124735,-0.05251639070806803
19,IG46,HTS119,1/1,A,PC,CAT17,-0.2021375468885965,-0.06504158986050373
18,IG46,HTS119,1/1,A,PC,CAT17,-0.33552036604061325,-0.05949064932703792
